"Subject" "Activity" "smartDomain" "smartAcceleration" "smartInstrument" "smartJerk" "smartMagnitude" "smartStatistic" "smartAxis" "count" "average"
"10071" 26 3 "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "mean" "NA" 50 0.114379383742
"10072" 26 3 "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "sd" "NA" 50 0.14700167906
"10073" 26 3 "Freq" "NA" "Gyroscope" "NA" "NA" "mean" "X" 50 -0.12591815458
"10074" 26 3 "Freq" "NA" "Gyroscope" "NA" "NA" "mean" "Y" 50 -0.44312621
"10075" 26 3 "Freq" "NA" "Gyroscope" "NA" "NA" "mean" "Z" 50 -0.22138882542
"10076" 26 3 "Freq" "NA" "Gyroscope" "NA" "NA" "sd" "X" 50 -0.3981998635
"10077" 26 3 "Freq" "NA" "Gyroscope" "NA" "NA" "sd" "Y" 50 -0.4975063388
"10078" 26 3 "Freq" "NA" "Gyroscope" "NA" "NA" "sd" "Z" 50 -0.434482187
"10079" 26 3 "Freq" "NA" "Gyroscope" "NA" "Magnitude" "mean" "NA" 50 -0.3345099466
"10080" 26 3 "Freq" "NA" "Gyroscope" "NA" "Magnitude" "sd" "NA" 50 -0.39299065312
"10081" 26 3 "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "mean" "NA" 50 -0.4722007526
"10082" 26 3 "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "sd" "NA" 50 -0.4894973794
"10083" 26 3 "Freq" "Body" "Accelerometer" "NA" "NA" "mean" "X" 50 0.022800096142
"10084" 26 3 "Freq" "Body" "Accelerometer" "NA" "NA" "mean" "Y" 50 -0.006237000044
"10085" 26 3 "Freq" "Body" "Accelerometer" "NA" "NA" "mean" "Z" 50 -0.2796400557
"10086" 26 3 "Freq" "Body" "Accelerometer" "NA" "NA" "sd" "X" 50 0.22678384386
"10087" 26 3 "Freq" "Body" "Accelerometer" "NA" "NA" "sd" "Y" 50 -0.078283777824
"10088" 26 3 "Freq" "Body" "Accelerometer" "NA" "NA" "sd" "Z" 50 -0.3466485178
"10089" 26 3 "Freq" "Body" "Accelerometer" "NA" "Magnitude" "mean" "NA" 50 0.075101684668
"10090" 26 3 "Freq" "Body" "Accelerometer" "NA" "Magnitude" "sd" "NA" 50 0.005749436614
"10091" 26 3 "Freq" "Body" "Accelerometer" "Jerk" "NA" "mean" "X" 50 -0.201368098258
"10092" 26 3 "Freq" "Body" "Accelerometer" "Jerk" "NA" "mean" "Y" 50 -0.165552378156
"10093" 26 3 "Freq" "Body" "Accelerometer" "Jerk" "NA" "mean" "Z" 50 -0.3601146078
"10094" 26 3 "Freq" "Body" "Accelerometer" "Jerk" "NA" "sd" "X" 50 -0.130825898392
"10095" 26 3 "Freq" "Body" "Accelerometer" "Jerk" "NA" "sd" "Y" 50 -0.061537065488
"10096" 26 3 "Freq" "Body" "Accelerometer" "Jerk" "NA" "sd" "Z" 50 -0.3967016908
"10097" 26 3 "Freq" "Body" "Accelerometer" "Jerk" "Magnitude" "mean" "NA" 50 -0.15317202912
"10098" 26 3 "Freq" "Body" "Accelerometer" "Jerk" "Magnitude" "sd" "NA" 50 -0.067941075972
"10099" 26 4 "Time" "NA" "Gyroscope" "NA" "NA" "mean" "X" 78 -0.0370217449628205
"10100" 26 4 "Time" "NA" "Gyroscope" "NA" "NA" "mean" "Y" 78 -0.0840648503320513
"10101" 26 4 "Time" "NA" "Gyroscope" "NA" "NA" "mean" "Z" 78 0.0711109471666667
"10102" 26 4 "Time" "NA" "Gyroscope" "NA" "NA" "sd" "X" 78 -0.991027700512821
"10103" 26 4 "Time" "NA" "Gyroscope" "NA" "NA" "sd" "Y" 78 -0.973444813846154
"10104" 26 4 "Time" "NA" "Gyroscope" "NA" "NA" "sd" "Z" 78 -0.966441338076923
"10105" 26 4 "Time" "NA" "Gyroscope" "NA" "Magnitude" "mean" "NA" 78 -0.954052945897436
"10106" 26 4 "Time" "NA" "Gyroscope" "NA" "Magnitude" "sd" "NA" 78 -0.964742022307692
"10107" 26 4 "Time" "NA" "Gyroscope" "Jerk" "NA" "mean" "X" 78 -0.095984817
"10108" 26 4 "Time" "NA" "Gyroscope" "Jerk" "NA" "mean" "Y" 78 -0.0403070205666667
"10109" 26 4 "Time" "NA" "Gyroscope" "Jerk" "NA" "mean" "Z" 78 -0.0487627204433077
"10110" 26 4 "Time" "NA" "Gyroscope" "Jerk" "NA" "sd" "X" 78 -0.995882512051282
"10111" 26 4 "Time" "NA" "Gyroscope" "Jerk" "NA" "sd" "Y" 78 -0.993139833846154
"10112" 26 4 "Time" "NA" "Gyroscope" "Jerk" "NA" "sd" "Z" 78 -0.991929788974359
"10113" 26 4 "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "mean" "NA" 78 -0.994466446282051
"10114" 26 4 "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "sd" "NA" 78 -0.994033207051282
"10115" 26 4 "Time" "Body" "Accelerometer" "NA" "NA" "mean" "X" 78 0.258243530166667
"10116" 26 4 "Time" "Body" "Accelerometer" "NA" "NA" "mean" "Y" 78 -0.00713364541358974
"10117" 26 4 "Time" "Body" "Accelerometer" "NA" "NA" "mean" "Z" 78 -0.0974448692333333
"10118" 26 4 "Time" "Body" "Accelerometer" "NA" "NA" "sd" "X" 78 -0.979768987948718
"10119" 26 4 "Time" "Body" "Accelerometer" "NA" "NA" "sd" "Y" 78 -0.94079896551282
"10120" 26 4 "Time" "Body" "Accelerometer" "NA" "NA" "sd" "Z" 78 -0.950004414102564
"10121" 26 4 "Time" "Body" "Accelerometer" "NA" "Magnitude" "mean" "NA" 78 -0.953079994102564
"10122" 26 4 "Time" "Body" "Accelerometer" "NA" "Magnitude" "sd" "NA" 78 -0.933602783410256
"10123" 26 4 "Time" "Body" "Accelerometer" "Jerk" "NA" "mean" "X" 78 0.0764443226333333
"10124" 26 4 "Time" "Body" "Accelerometer" "Jerk" "NA" "mean" "Y" 78 0.00692238958961538
"10125" 26 4 "Time" "Body" "Accelerometer" "Jerk" "NA" "mean" "Z" 78 -0.00780237981320513
"10126" 26 4 "Time" "Body" "Accelerometer" "Jerk" "NA" "sd" "X" 78 -0.99225839525641
"10127" 26 4 "Time" "Body" "Accelerometer" "Jerk" "NA" "sd" "Y" 78 -0.986215215641026
"10128" 26 4 "Time" "Body" "Accelerometer" "Jerk" "NA" "sd" "Z" 78 -0.99000871051282
"10129" 26 4 "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "mean" "NA" 78 -0.990898435769231
"10130" 26 4 "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "sd" "NA" 78 -0.989986111666667
"10131" 26 4 "Time" "Gravity" "Accelerometer" "NA" "NA" "mean" "X" 78 0.782955611794872
"10132" 26 4 "Time" "Gravity" "Accelerometer" "NA" "NA" "mean" "Y" 78 0.223105562025641
"10133" 26 4 "Time" "Gravity" "Accelerometer" "NA" "NA" "mean" "Z" 78 0.314387627435897
"10134" 26 4 "Time" "Gravity" "Accelerometer" "NA" "NA" "sd" "X" 78 -0.965082925641026
"10135" 26 4 "Time" "Gravity" "Accelerometer" "NA" "NA" "sd" "Y" 78 -0.949286700807692
"10136" 26 4 "Time" "Gravity" "Accelerometer" "NA" "NA" "sd" "Z" 78 -0.944580863846154
"10137" 26 4 "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "mean" "NA" 78 -0.953079994102564
"10138" 26 4 "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "sd" "NA" 78 -0.933602783410256
"10139" 26 4 "Freq" "NA" "Gyroscope" "NA" "NA" "mean" "X" 78 -0.990144882307692
"10140" 26 4 "Freq" "NA" "Gyroscope" "NA" "NA" "mean" "Y" 78 -0.981740793333333
"10141" 26 4 "Freq" "NA" "Gyroscope" "NA" "NA" "mean" "Z" 78 -0.970423693717949
"10142" 26 4 "Freq" "NA" "Gyroscope" "NA" "NA" "sd" "X" 78 -0.991318436410256
"10143" 26 4 "Freq" "NA" "Gyroscope" "NA" "NA" "sd" "Y" 78 -0.969488188974359
"10144" 26 4 "Freq" "NA" "Gyroscope" "NA" "NA" "sd" "Z" 78 -0.968266666923077
"10145" 26 4 "Freq" "NA" "Gyroscope" "NA" "Magnitude" "mean" "NA" 78 -0.97646387
"10146" 26 4 "Freq" "NA" "Gyroscope" "NA" "Magnitude" "sd" "NA" 78 -0.963650652307692
"10147" 26 4 "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "mean" "NA" 78 -0.993985447564103
"10148" 26 4 "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "sd" "NA" 78 -0.99420976974359
"10149" 26 4 "Freq" "Body" "Accelerometer" "NA" "NA" "mean" "X" 78 -0.982579546025641
"10150" 26 4 "Freq" "Body" "Accelerometer" "NA" "NA" "mean" "Y" 78 -0.954299410641026
"10151" 26 4 "Freq" "Body" "Accelerometer" "NA" "NA" "mean" "Z" 78 -0.967519149358974
"10152" 26 4 "Freq" "Body" "Accelerometer" "NA" "NA" "sd" "X" 78 -0.978755176794872
"10153" 26 4 "Freq" "Body" "Accelerometer" "NA" "NA" "sd" "Y" 78 -0.937783538974359
"10154" 26 4 "Freq" "Body" "Accelerometer" "NA" "NA" "sd" "Z" 78 -0.94478134025641
"10155" 26 4 "Freq" "Body" "Accelerometer" "NA" "Magnitude" "mean" "NA" 78 -0.952411043717949
"10156" 26 4 "Freq" "Body" "Accelerometer" "NA" "Magnitude" "sd" "NA" 78 -0.934587699141026
"10157" 26 4 "Freq" "Body" "Accelerometer" "Jerk" "NA" "mean" "X" 78 -0.992025427435897
"10158" 26 4 "Freq" "Body" "Accelerometer" "Jerk" "NA" "mean" "Y" 78 -0.985862886410256
"10159" 26 4 "Freq" "Body" "Accelerometer" "Jerk" "NA" "mean" "Z" 78 -0.987989982948718
"10160" 26 4 "Freq" "Body" "Accelerometer" "Jerk" "NA" "sd" "X" 78 -0.99329986051282
"10161" 26 4 "Freq" "Body" "Accelerometer" "Jerk" "NA" "sd" "Y" 78 -0.987754588717949
"10162" 26 4 "Freq" "Body" "Accelerometer" "Jerk" "NA" "sd" "Z" 78 -0.990693114358974
"10163" 26 4 "Freq" "Body" "Accelerometer" "Jerk" "Magnitude" "mean" "NA" 78 -0.989481942820513
"10164" 26 4 "Freq" "Body" "Accelerometer" "Jerk" "Magnitude" "sd" "NA" 78 -0.989521272820513
"10165" 26 5 "Time" "NA" "Gyroscope" "NA" "NA" "mean" "X" 74 -0.0245345837959459
"10166" 26 5 "Time" "NA" "Gyroscope" "NA" "NA" "mean" "Y" 74 -0.0731385762635135
"10167" 26 5 "Time" "NA" "Gyroscope" "NA" "NA" "mean" "Z" 74 0.0776706781351351
"10168" 26 5 "Time" "NA" "Gyroscope" "NA" "NA" "sd" "X" 74 -0.973785111216216
"10169" 26 5 "Time" "NA" "Gyroscope" "NA" "NA" "sd" "Y" 74 -0.982408142702703
"10170" 26 5 "Time" "NA" "Gyroscope" "NA" "NA" "sd" "Z" 74 -0.974891360675676
"10171" 26 5 "Time" "NA" "Gyroscope" "NA" "Magnitude" "mean" "NA" 74 -0.968673955540541
"10172" 26 5 "Time" "NA" "Gyroscope" "NA" "Magnitude" "sd" "NA" 74 -0.962653585540541
"10173" 26 5 "Time" "NA" "Gyroscope" "Jerk" "NA" "mean" "X" 74 -0.100355997108108
"10174" 26 5 "Time" "NA" "Gyroscope" "Jerk" "NA" "mean" "Y" 74 -0.0409011992972973
"10175" 26 5 "Time" "NA" "Gyroscope" "Jerk" "NA" "mean" "Z" 74 -0.0532541948283784
"10176" 26 5 "Time" "NA" "Gyroscope" "Jerk" "NA" "sd" "X" 74 -0.978472409324324
"10177" 26 5 "Time" "NA" "Gyroscope" "Jerk" "NA" "sd" "Y" 74 -0.989766989864865
"10178" 26 5 "Time" "NA" "Gyroscope" "Jerk" "NA" "sd" "Z" 74 -0.985992503243243
"10179" 26 5 "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "mean" "NA" 74 -0.98854482527027
"10180" 26 5 "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "sd" "NA" 74 -0.984253792432432
"10181" 26 5 "Time" "Body" "Accelerometer" "NA" "NA" "mean" "X" 74 0.281127035405405
"10182" 26 5 "Time" "Body" "Accelerometer" "NA" "NA" "mean" "Y" 74 -0.0166608306652703
"10183" 26 5 "Time" "Body" "Accelerometer" "NA" "NA" "mean" "Z" 74 -0.110237796416216
"10184" 26 5 "Time" "Body" "Accelerometer" "NA" "NA" "sd" "X" 74 -0.993069368783784
"10185" 26 5 "Time" "Body" "Accelerometer" "NA" "NA" "sd" "Y" 74 -0.949466155405405
"10186" 26 5 "Time" "Body" "Accelerometer" "NA" "NA" "sd" "Z" 74 -0.962988401351351
"10187" 26 5 "Time" "Body" "Accelerometer" "NA" "Magnitude" "mean" "NA" 74 -0.968511694324324
"10188" 26 5 "Time" "Body" "Accelerometer" "NA" "Magnitude" "sd" "NA" 74 -0.962697299189189
"10189" 26 5 "Time" "Body" "Accelerometer" "Jerk" "NA" "mean" "X" 74 0.0753578207972973
"10190" 26 5 "Time" "Body" "Accelerometer" "Jerk" "NA" "mean" "Y" 74 0.0081732226404054
"10191" 26 5 "Time" "Body" "Accelerometer" "Jerk" "NA" "mean" "Z" 74 -0.00219497782824324
"10192" 26 5 "Time" "Body" "Accelerometer" "Jerk" "NA" "sd" "X" 74 -0.990498355
"10193" 26 5 "Time" "Body" "Accelerometer" "Jerk" "NA" "sd" "Y" 74 -0.975935485405405
"10194" 26 5 "Time" "Body" "Accelerometer" "Jerk" "NA" "sd" "Z" 74 -0.986693448648649
"10195" 26 5 "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "mean" "NA" 74 -0.986985213648649
"10196" 26 5 "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "sd" "NA" 74 -0.982626252972973
"10197" 26 5 "Time" "Gravity" "Accelerometer" "NA" "NA" "mean" "X" 74 0.965460891621622
"10198" 26 5 "Time" "Gravity" "Accelerometer" "NA" "NA" "mean" "Y" 74 -0.140315421824324
"10199" 26 5 "Time" "Gravity" "Accelerometer" "NA" "NA" "mean" "Z" 74 0.0884142682297297
"10200" 26 5 "Time" "Gravity" "Accelerometer" "NA" "NA" "sd" "X" 74 -0.992678782162162
"10201" 26 5 "Time" "Gravity" "Accelerometer" "NA" "NA" "sd" "Y" 74 -0.966986433783784
"10202" 26 5 "Time" "Gravity" "Accelerometer" "NA" "NA" "sd" "Z" 74 -0.964228470675676
"10203" 26 5 "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "mean" "NA" 74 -0.968511694324324
"10204" 26 5 "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "sd" "NA" 74 -0.962697299189189
"10205" 26 5 "Freq" "NA" "Gyroscope" "NA" "NA" "mean" "X" 74 -0.969364268513514
"10206" 26 5 "Freq" "NA" "Gyroscope" "NA" "NA" "mean" "Y" 74 -0.98388591027027
"10207" 26 5 "Freq" "NA" "Gyroscope" "NA" "NA" "mean" "Z" 74 -0.974459323783784
"10208" 26 5 "Freq" "NA" "Gyroscope" "NA" "NA" "sd" "X" 74 -0.975321645675676
"10209" 26 5 "Freq" "NA" "Gyroscope" "NA" "NA" "sd" "Y" 74 -0.981740873108108
"10210" 26 5 "Freq" "NA" "Gyroscope" "NA" "NA" "sd" "Z" 74 -0.977351005
"10211" 26 5 "Freq" "NA" "Gyroscope" "NA" "Magnitude" "mean" "NA" 74 -0.972333108648649
"10212" 26 5 "Freq" "NA" "Gyroscope" "NA" "Magnitude" "sd" "NA" 74 -0.962967605810811
"10213" 26 5 "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "mean" "NA" 74 -0.985762255540541
"10214" 26 5 "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "sd" "NA" 74 -0.983313996081081
"10215" 26 5 "Freq" "Body" "Accelerometer" "NA" "NA" "mean" "X" 74 -0.991993372297297
"10216" 26 5 "Freq" "Body" "Accelerometer" "NA" "NA" "mean" "Y" 74 -0.958402317837838
"10217" 26 5 "Freq" "Body" "Accelerometer" "NA" "NA" "mean" "Z" 74 -0.97321515527027
"10218" 26 5 "Freq" "Body" "Accelerometer" "NA" "NA" "sd" "X" 74 -0.993702408378378
"10219" 26 5 "Freq" "Body" "Accelerometer" "NA" "NA" "sd" "Y" 74 -0.947829677432432
"10220" 26 5 "Freq" "Body" "Accelerometer" "NA" "NA" "sd" "Z" 74 -0.960027795540541
"10221" 26 5 "Freq" "Body" "Accelerometer" "NA" "Magnitude" "mean" "NA" 74 -0.970605250405405
"10222" 26 5 "Freq" "Body" "Accelerometer" "NA" "Magnitude" "sd" "NA" 74 -0.963909299324324
"10223" 26 5 "Freq" "Body" "Accelerometer" "Jerk" "NA" "mean" "X" 74 -0.990586982162162
"10224" 26 5 "Freq" "Body" "Accelerometer" "Jerk" "NA" "mean" "Y" 74 -0.976267058648649
"10225" 26 5 "Freq" "Body" "Accelerometer" "Jerk" "NA" "mean" "Z" 74 -0.984563921216216
"10226" 26 5 "Freq" "Body" "Accelerometer" "Jerk" "NA" "sd" "X" 74 -0.991275662027027
"10227" 26 5 "Freq" "Body" "Accelerometer" "Jerk" "NA" "sd" "Y" 74 -0.977354949459459
"10228" 26 5 "Freq" "Body" "Accelerometer" "Jerk" "NA" "sd" "Z" 74 -0.987428086216216
"10229" 26 5 "Freq" "Body" "Accelerometer" "Jerk" "Magnitude" "mean" "NA" 74 -0.98287688945946
"10230" 26 5 "Freq" "Body" "Accelerometer" "Jerk" "Magnitude" "sd" "NA" 74 -0.981129312702703
"10231" 26 6 "Time" "NA" "Gyroscope" "NA" "NA" "mean" "X" 76 -0.0170656239526316
"10232" 26 6 "Time" "NA" "Gyroscope" "NA" "NA" "mean" "Y" 76 -0.0903229228815789
"10233" 26 6 "Time" "NA" "Gyroscope" "NA" "NA" "mean" "Z" 76 0.152436344328947
"10234" 26 6 "Time" "NA" "Gyroscope" "NA" "NA" "sd" "X" 76 -0.990328197763158
"10235" 26 6 "Time" "NA" "Gyroscope" "NA" "NA" "sd" "Y" 76 -0.979325678815789
"10236" 26 6 "Time" "NA" "Gyroscope" "NA" "NA" "sd" "Z" 76 -0.969302237763158
"10237" 26 6 "Time" "NA" "Gyroscope" "NA" "Magnitude" "mean" "NA" 76 -0.951863594736842
"10238" 26 6 "Time" "NA" "Gyroscope" "NA" "Magnitude" "sd" "NA" 76 -0.965676821973684
"10239" 26 6 "Time" "NA" "Gyroscope" "Jerk" "NA" "mean" "X" 76 -0.100368640868421
"10240" 26 6 "Time" "NA" "Gyroscope" "Jerk" "NA" "mean" "Y" 76 -0.0396682720394737
"10241" 26 6 "Time" "NA" "Gyroscope" "Jerk" "NA" "mean" "Z" 76 -0.0711533355789474
"10242" 26 6 "Time" "NA" "Gyroscope" "Jerk" "NA" "sd" "X" 76 -0.992665154868421
"10243" 26 6 "Time" "NA" "Gyroscope" "Jerk" "NA" "sd" "Y" 76 -0.989063341973684
"10244" 26 6 "Time" "NA" "Gyroscope" "Jerk" "NA" "sd" "Z" 76 -0.993759841842105
"10245" 26 6 "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "mean" "NA" 76 -0.99219798
"10246" 26 6 "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "sd" "NA" 76 -0.989917354473684
"10247" 26 6 "Time" "Body" "Accelerometer" "NA" "NA" "mean" "X" 76 0.271645864540789
"10248" 26 6 "Time" "Body" "Accelerometer" "NA" "NA" "mean" "Y" 76 -0.0191895728026316
"10249" 26 6 "Time" "Body" "Accelerometer" "NA" "NA" "mean" "Z" 76 -0.105002540289474
"10250" 26 6 "Time" "Body" "Accelerometer" "NA" "NA" "sd" "X" 76 -0.969445445263158
"10251" 26 6 "Time" "Body" "Accelerometer" "NA" "NA" "sd" "Y" 76 -0.983231351842105
"10252" 26 6 "Time" "Body" "Accelerometer" "NA" "NA" "sd" "Z" 76 -0.984500013157895
"10253" 26 6 "Time" "Body" "Accelerometer" "NA" "Magnitude" "mean" "NA" 76 -0.976785042368421
"10254" 26 6 "Time" "Body" "Accelerometer" "NA" "Magnitude" "sd" "NA" 76 -0.964355190394737
"10255" 26 6 "Time" "Body" "Accelerometer" "Jerk" "NA" "mean" "X" 76 0.0866502529210526
"10256" 26 6 "Time" "Body" "Accelerometer" "Jerk" "NA" "mean" "Y" 76 0.0124420033513158
"10257" 26 6 "Time" "Body" "Accelerometer" "Jerk" "NA" "mean" "Z" 76 -0.00614755098663158
"10258" 26 6 "Time" "Body" "Accelerometer" "Jerk" "NA" "sd" "X" 76 -0.989315824868421
"10259" 26 6 "Time" "Body" "Accelerometer" "Jerk" "NA" "sd" "Y" 76 -0.987182887763158
"10260" 26 6 "Time" "Body" "Accelerometer" "Jerk" "NA" "sd" "Z" 76 -0.989064628947368
"10261" 26 6 "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "mean" "NA" 76 -0.989970604210526
"10262" 26 6 "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "sd" "NA" 76 -0.989101949473684
"10263" 26 6 "Time" "Gravity" "Accelerometer" "NA" "NA" "mean" "X" 76 -0.621309715263158
"10264" 26 6 "Time" "Gravity" "Accelerometer" "NA" "NA" "mean" "Y" 76 0.803015011578947
"10265" 26 6 "Time" "Gravity" "Accelerometer" "NA" "NA" "mean" "Z" 76 0.614523405921053
"10266" 26 6 "Time" "Gravity" "Accelerometer" "NA" "NA" "sd" "X" 76 -0.944472488552632
"10267" 26 6 "Time" "Gravity" "Accelerometer" "NA" "NA" "sd" "Y" 76 -0.987887995263158
"10268" 26 6 "Time" "Gravity" "Accelerometer" "NA" "NA" "sd" "Z" 76 -0.984081708947368
"10269" 26 6 "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "mean" "NA" 76 -0.976785042368421
"10270" 26 6 "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "sd" "NA" 76 -0.964355190394737
"10271" 26 6 "Freq" "NA" "Gyroscope" "NA" "NA" "mean" "X" 76 -0.988386324868421
"10272" 26 6 "Freq" "NA" "Gyroscope" "NA" "NA" "mean" "Y" 76 -0.983127999342105
"10273" 26 6 "Freq" "NA" "Gyroscope" "NA" "NA" "mean" "Z" 76 -0.970171219605263
"10274" 26 6 "Freq" "NA" "Gyroscope" "NA" "NA" "sd" "X" 76 -0.990970119605263
"10275" 26 6 "Freq" "NA" "Gyroscope" "NA" "NA" "sd" "Y" 76 -0.977491843421053
"10276" 26 6 "Freq" "NA" "Gyroscope" "NA" "NA" "sd" "Z" 76 -0.971789046710526
"10277" 26 6 "Freq" "NA" "Gyroscope" "NA" "Magnitude" "mean" "NA" 76 -0.974305179605263
"10278" 26 6 "Freq" "NA" "Gyroscope" "NA" "Magnitude" "sd" "NA" 76 -0.96613921868421
"10279" 26 6 "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "mean" "NA" 76 -0.990430914078947
"10280" 26 6 "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "sd" "NA" 76 -0.989628012236842
"10281" 26 6 "Freq" "Body" "Accelerometer" "NA" "NA" "mean" "X" 76 -0.973262289210526
"10282" 26 6 "Freq" "Body" "Accelerometer" "NA" "NA" "mean" "Y" 76 -0.983664034342105
"10283" 26 6 "Freq" "Body" "Accelerometer" "NA" "NA" "mean" "Z" 76 -0.984923123552632
"10284" 26 6 "Freq" "Body" "Accelerometer" "NA" "NA" "sd" "X" 76 -0.967971891447368
"10285" 26 6 "Freq" "Body" "Accelerometer" "NA" "NA" "sd" "Y" 76 -0.983317083947368
"10286" 26 6 "Freq" "Body" "Accelerometer" "NA" "NA" "sd" "Z" 76 -0.984854487894737
"10287" 26 6 "Freq" "Body" "Accelerometer" "NA" "Magnitude" "mean" "NA" 76 -0.969269114078947
"10288" 26 6 "Freq" "Body" "Accelerometer" "NA" "Magnitude" "sd" "NA" 76 -0.966576631710526
"10289" 26 6 "Freq" "Body" "Accelerometer" "Jerk" "NA" "mean" "X" 76 -0.989224043947368
"10290" 26 6 "Freq" "Body" "Accelerometer" "Jerk" "NA" "mean" "Y" 76 -0.987115080789474
"10291" 26 6 "Freq" "Body" "Accelerometer" "Jerk" "NA" "mean" "Z" 76 -0.987308252236842
"10292" 26 6 "Freq" "Body" "Accelerometer" "Jerk" "NA" "sd" "X" 76 -0.990410106973684
"10293" 26 6 "Freq" "Body" "Accelerometer" "Jerk" "NA" "sd" "Y" 76 -0.988238648552632
"10294" 26 6 "Freq" "Body" "Accelerometer" "Jerk" "NA" "sd" "Z" 76 -0.989370490789474
"10295" 26 6 "Freq" "Body" "Accelerometer" "Jerk" "Magnitude" "mean" "NA" 76 -0.989138184473684
"10296" 26 6 "Freq" "Body" "Accelerometer" "Jerk" "Magnitude" "sd" "NA" 76 -0.987901463289474
"10297" 27 1 "Time" "NA" "Gyroscope" "NA" "NA" "mean" "X" 57 -0.08558835714
"10298" 27 1 "Time" "NA" "Gyroscope" "NA" "NA" "mean" "Y" 57 -0.0365348163649123
"10299" 27 1 "Time" "NA" "Gyroscope" "NA" "NA" "mean" "Z" 57 0.118267750196491
"10300" 27 1 "Time" "NA" "Gyroscope" "NA" "NA" "sd" "X" 57 -0.606860248596491
"10301" 27 1 "Time" "NA" "Gyroscope" "NA" "NA" "sd" "Y" 57 -0.529865057894737
"10302" 27 1 "Time" "NA" "Gyroscope" "NA" "NA" "sd" "Z" 57 -0.250120409298246
"10303" 27 1 "Time" "NA" "Gyroscope" "NA" "Magnitude" "mean" "NA" 57 -0.396638753684211
"10304" 27 1 "Time" "NA" "Gyroscope" "NA" "Magnitude" "sd" "NA" 57 -0.482452355789474
"10305" 27 1 "Time" "NA" "Gyroscope" "Jerk" "NA" "mean" "X" 57 -0.0786163508824035
"10306" 27 1 "Time" "NA" "Gyroscope" "Jerk" "NA" "mean" "Y" 57 -0.0476974404561403
"10307" 27 1 "Time" "NA" "Gyroscope" "Jerk" "NA" "mean" "Z" 57 -0.0650247552701754
"10308" 27 1 "Time" "NA" "Gyroscope" "Jerk" "NA" "sd" "X" 57 -0.523256879298246
"10309" 27 1 "Time" "NA" "Gyroscope" "Jerk" "NA" "sd" "Y" 57 -0.634105502807017
"10310" 27 1 "Time" "NA" "Gyroscope" "Jerk" "NA" "sd" "Z" 57 -0.426346962631579
"10311" 27 1 "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "mean" "NA" 57 -0.562587199473684
"10312" 27 1 "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "sd" "NA" 57 -0.618718628596491
"10313" 27 1 "Time" "Body" "Accelerometer" "NA" "NA" "mean" "X" 57 0.276849485438596
"10314" 27 1 "Time" "Body" "Accelerometer" "NA" "NA" "mean" "Y" 57 -0.0166478783221912
"10315" 27 1 "Time" "Body" "Accelerometer" "NA" "NA" "mean" "Z" 57 -0.112822289263158
"10316" 27 1 "Time" "Body" "Accelerometer" "NA" "NA" "sd" "X" 57 -0.348475560526316
"10317" 27 1 "Time" "Body" "Accelerometer" "NA" "NA" "sd" "Y" 57 -0.187301214964912
"10318" 27 1 "Time" "Body" "Accelerometer" "NA" "NA" "sd" "Z" 57 -0.297318273508772
"10319" 27 1 "Time" "Body" "Accelerometer" "NA" "Magnitude" "mean" "NA" 57 -0.238853875263158
"10320" 27 1 "Time" "Body" "Accelerometer" "NA" "Magnitude" "sd" "NA" 57 -0.407355787017544
"10321" 27 1 "Time" "Body" "Accelerometer" "Jerk" "NA" "mean" "X" 57 0.0684331971807018
"10322" 27 1 "Time" "Body" "Accelerometer" "Jerk" "NA" "mean" "Y" 57 0.00161230290877193
"10323" 27 1 "Time" "Body" "Accelerometer" "Jerk" "NA" "mean" "Z" 57 -0.020752327245614
